"id","condition","block","display","loop","outcome","imagination","lr","vividness","rating","confidence","duration","gender","age","race","hispanic","education","display","feedback","CheckQ1","CheckQ1Again","CheckQ2","CheckQ2Again","CheckQ3","CheckQ3Again"
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",2,"S","What If?","left","78.169","48.732","49.437","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",3,"S","Cause","right","77.042","100","100","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",4,"M","Remember","right","75.07","63.521","75.493","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",5,"M","What If?","right","77.465","100","98.873","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",6,"M","Cause","right","50.704","100","100","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",7,"S","Remember","right","74.507","100","100","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",8,"S","What If?","right","78.169","0","100","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",9,"S","Cause","left","75.211","100","100","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",10,"M","Remember","right","76.338","0","100","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",11,"M","What If?","right","73.944","100","100","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_2zSjYblbQ8Uc9kU","goalie",4,"down",12,"M","Cause","right","49.014","100","100","2298","Female","23","Other","Yes","4 year degree","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",1,"S","Remember","left","21.549","99.718","99.859","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",2,"S","What If?","left","76.62","0.141","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",3,"S","Cause","left","25.775","98.451","97.042","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",4,"M","Remember","left","50.986","1.408","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",5,"M","What If?","left","29.014","98.451","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",6,"M","Cause","left","23.521","99.437","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",7,"S","Remember","left","24.085","99.155","98.31","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",8,"S","What If?","left","26.479","0.141","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",9,"S","Cause","left","28.028","100","98.592","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",10,"M","Remember","left","25.915","2.676","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",11,"M","What If?","left","21.549","99.577","98.592","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",1,"up",12,"M","Cause","left","21.268","100","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",1,"S","Remember","left","20.704","100","98.732","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",2,"S","What If?","left","21.972","0.282","99.718","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",3,"S","Cause","left","22.958","100","96.338","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",4,"M","Remember","left","25.915","0.986","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",5,"M","What If?","left","28.592","99.859","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",6,"M","Cause","left","29.437","97.606","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",7,"S","Remember","left","23.239","98.028","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",8,"S","What If?","left","25.915","1.408","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",9,"S","Cause","left","26.761","100","99.859","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",10,"M","Remember","left","23.803","0.141","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",11,"M","What If?","left","20.563","100","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",2,"up",12,"M","Cause","left","21.831","100","100","1202","Other","20","White/Caucasian","No","Some college","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",1,"S","Remember","left","26.62","100","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",2,"S","What If?","left","25.775","0.986","98.732","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",3,"S","Cause","left","26.62","100","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",4,"M","Remember","left","22.958","0.141","98.451","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",5,"M","What If?","left","26.338","98.028","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",6,"M","Cause","left","23.521","100","98.169","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",7,"S","Remember","left","25.634","100","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",8,"S","What If?","left","25.352","0.563","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",9,"S","Cause","left","25.07","99.437","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",10,"M","Remember","left","23.521","1.127","98.169","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",11,"M","What If?","left","23.38","100","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",3,"down",12,"M","Cause","left","25.07","99.859","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",1,"S","Remember","left","25.211","100","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",2,"S","What If?","left","25.211","100","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",3,"S","Cause","left","25.634","100","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",4,"M","Remember","left","23.662","0.141","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",5,"M","What If?","left","24.225","97.746","99.859","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",6,"M","Cause","left","26.479","99.718","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",7,"S","Remember","left","22.676","99.296","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",8,"S","What If?","left","28.873","0.141","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",9,"S","Cause","left","23.099","98.31","98.028","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",10,"M","Remember","left","25.634","0.141","99.155","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",11,"M","What If?","left","25.634","98.451","100","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_3ixxTkf12Eauu32","goalie",4,"down",12,"M","Cause","left","25.775","100","99.577","1202","Other","20","White/Caucasian","No","Some college","down","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",1,"S","Remember","right","87.887","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",2,"S","What If?","right","80.986","0","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",3,"S","Cause","right","89.859","100","76.901","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",4,"M","Remember","right","86.761","0","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",5,"M","What If?","right","22.535","50.986","0","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",6,"M","Cause","right","92.394","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",7,"S","Remember","right","96.056","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",8,"S","What If?","right","86.761","0","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",9,"S","Cause","right","78.028","100","84.085","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",10,"M","Remember","right","100","0","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",11,"M","What If?","right","88.028","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",1,"up",12,"M","Cause","right","80.423","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",1,"S","Remember","right","91.69","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",2,"S","What If?","right","87.183","0","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",3,"S","Cause","right","90","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",4,"M","Remember","right","91.408","0","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",5,"M","What If?","right","93.521","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",6,"M","Cause","right","91.127","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",7,"S","Remember","right","92.394","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",8,"S","What If?","right","78.028","10.563","84.789","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",9,"S","Cause","right","92.113","100","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
"R_XjM9ot2aiE0uy5z","goalie",2,"up",10,"M","Remember","right","91.408","0","100","1584","Male","42","White/Caucasian","No","2 year degree","up","","Think about/visualize how ${e://Field/Condition} just moved.","","Think about/visualize what would have happened if ${e://Field/Condition} had moved in the other direction.","","Think about/visualize whether ${e://Field/Condition}'s movement caused the ball to score or not score.",""
